selection file, result

0

[19941214, 19950216.0, 1.0, 1.0, 1.0, 1.0]
[19941219.0, 19950221.0, 1.0, 1.0, 1.0, 1.0]
[19941225.0, 19950221.0, 0.0, 1.0, 1.0, 1.0]
[19950104.0, 19950221.0, 0.0, 0.0, 1.0, 1.0]
[19950119.0, 19950221.0, 0.0, 0.0, 0.0, 1.0]
[19950224.0, 19950221.0, 0.0, 0.0, 0.0, 0.0]
[19950120.0, 19950221.0, 0.0, 0.0, 1.0, 0.0]
[19950103.0, 19950221.0, 0.0, 1.0, 0.0, 1.0]
[19950119.0, 19950221.0, 0.0, 1.0, 0.0, 0.0]
[19950104.0, 19950221.0, 0.0, 1.0, 1.0, 0.0]
[19941225.0, 19950221.0, 1.0, 0.0, 1.0, 1.0]
[19950103.0, 19950221.0, 1.0, 0.0, 0.0, 1.0]
[19950119.0, 19950221.0, 1.0, 0.0, 0.0, 0.0]
[19950104.0, 19950221.0, 1.0, 0.0, 1.0, 0.0]
[19941225.0, 19950221.0, 1.0, 1.0, 0.0, 1.0]
[19950103.0, 19950221.0, 1.0, 1.0, 0.0, 0.0]
[19941225.0, 19950221.0, 1.0, 1.0, 1.0, 0.0]
[19941223.0, 19950219.0, 1.0, 0.0, 1.0, 1.0]
[19950101.0, 19950219.0, 1.0, 0.0, 0.0, 1.0]
[19950117.0, 19950219.0, 1.0, 0.0, 0.0, 0.0]
[19950102.0, 19950219.0, 1.0, 0.0, 1.0, 0.0]
[19941223.0, 19950219.0, 1.0, 1.0, 0.0, 1.0]
[19950101.0, 19950219.0, 1.0, 1.0, 0.0, 0.0]
[19941223.0, 19950219.0, 1.0, 1.0, 1.0, 0.0]
[19941218.0, 19950220.0, 1.0, 1.0, 1.0, 1.0]
[19941224.0, 19950220.0, 0.0, 1.0, 1.0, 1.0]
[19950103.0, 19950220.0, 0.0, 0.0, 1.0, 1.0]
[19950118.0, 19950220.0, 0.0, 0.0, 0.0, 1.0]
[19950223.0, 19950220.0, 0.0, 0.0, 0.0, 0.0]
[19950119.0, 19950220.0, 0.0, 0.0, 1.0, 0.0]
[19950102.0, 19950220.0, 0.0, 1.0, 0.0, 1.0]
[19950118.0, 19950220.0, 0.0, 1.0, 0.0, 0.0]
[19950103.0, 19950220.0, 0.0, 1.0, 1.0, 0.0]
[19941224.0, 19950220.0, 1.0, 0.0, 1.0, 1.0]
[19950102.0, 19950220.0, 1.0, 0.0, 0.0, 1.0]
[19950118.0, 19950220.0, 1.0, 0.0, 0.0, 0.0]
[19950103.0, 19950220.0, 1.0, 0.0, 1.0, 0.0]
[19941224.0, 19950220.0, 1.0, 1.0, 0.0, 1.0]
[19950102.0, 19950220.0, 1.0, 1.0, 0.0, 0.0]
[19941224.0, 19950220.0, 1.0, 1.0, 1.0, 0.0]
[19941216.0, 19950218.0, 1.0, 1.0, 1.0, 1.0]
[19941222.0, 19950218.0, 0.0, 1.0, 1.0, 1.0]
[19950101.0, 19950218.0, 0.0, 0.0, 1.0, 1.0]
[19950116.0, 19950218.0, 0.0, 0.0, 0.0, 1.0]
[19950221.0, 19950218.0, 0.0, 0.0, 0.0, 0.0]
[19950117.0, 19950218.0, 0.0, 0.0, 1.0, 0.0]
[19941231.0, 19950218.0, 0.0, 1.0, 0.0, 1.0]
[19950116.0, 19950218.0, 0.0, 1.0, 0.0, 0.0]
[19950101.0, 19950218.0, 0.0, 1.0, 1.0, 0.0]
[19941222.0, 19950218.0, 1.0, 0.0, 1.0, 1.0]
[19941231.0, 19950218.0, 1.0, 0.0, 0.0, 1.0]
[19950116.0, 19950218.0, 1.0, 0.0, 0.0, 0.0]
[19950101.0, 19950218.0, 1.0, 0.0, 1.0, 0.0]
[19941222.0, 19950218.0, 1.0, 1.0, 0.0, 1.0]
[19941231.0, 19950218.0, 1.0, 1.0, 0.0, 0.0]
[19941222.0, 19950218.0, 1.0, 1.0, 1.0, 0.0]
[19941118, 19941220.0, 0.0, 0.0, 1.0, 0.0]
[19941115, 19950118.0, 1.0, 1.0, 1.0, 1.0]
[19941115, 19950112.0, 0.0, 1.0, 1.0, 1.0]
[19941115, 19950102.0, 0.0, 0.0, 1.0, 1.0]
[19941115, 19941218.0, 0.0, 0.0, 0.0, 1.0]
[19941115, 19941112.0, 0.0, 0.0, 0.0, 0.0]
[19941115, 19941217.0, 0.0, 0.0, 1.0, 0.0]
[19941115, 19950102.0, 0.0, 1.0, 0.0, 1.0]
[19941115, 19941217.0, 0.0, 1.0, 0.0, 0.0]
[19941115, 19950102.0, 0.0, 1.0, 1.0, 0.0]
[19941115, 19950112.0, 1.0, 0.0, 1.0, 1.0]
[19941115, 19950102.0, 1.0, 0.0, 0.0, 1.0]
[19941115, 19941217.0, 1.0, 0.0, 0.0, 0.0]
[19941115, 19950102.0, 1.0, 0.0, 1.0, 0.0]
[19941115, 19950112.0, 1.0, 1.0, 0.0, 1.0]
[19941115, 19950102.0, 1.0, 1.0, 0.0, 0.0]
[19941115, 19950112.0, 1.0, 1.0, 1.0, 0.0]
[19941118, 19950106.0, 0.0, 1.0, 0.0, 1.0]
[19941118, 19941221.0, 0.0, 1.0, 0.0, 0.0]
[19941118, 19950105.0, 0.0, 1.0, 1.0, 0.0]
[19941116, 19950119.0, 1.0, 1.0, 1.0, 1.0]
[19941116, 19950113.0, 0.0, 1.0, 1.0, 1.0]
[19941116, 19950103.0, 0.0, 0.0, 1.0, 1.0]
[19941116, 19941219.0, 0.0, 0.0, 0.0, 1.0]
[19941116, 19941113.0, 0.0, 0.0, 0.0, 0.0]
[19941116, 19941218.0, 0.0, 0.0, 1.0, 0.0]
[19941116, 19950103.0, 0.0, 1.0, 0.0, 1.0]
[19941116, 19941219.0, 0.0, 1.0, 0.0, 0.0]
[19941116, 19950103.0, 0.0, 1.0, 1.0, 0.0]
[19941116, 19950113.0, 1.0, 0.0, 1.0, 1.0]
[19941116, 19950104.0, 1.0, 0.0, 0.0, 1.0]
[19941116, 19941219.0, 1.0, 0.0, 0.0, 0.0]
[19941116, 19950103.0, 1.0, 0.0, 1.0, 0.0]
[19941116, 19950113.0, 1.0, 1.0, 0.0, 1.0]
[19941116, 19950103.0, 1.0, 1.0, 0.0, 0.0]
[19941116, 19950113.0, 1.0, 1.0, 1.0, 0.0]
[19941118, 19950115.0, 1.0, 0.0, 1.0, 1.0]
[19941118, 19950106.0, 1.0, 0.0, 0.0, 1.0]
[19941118, 19941221.0, 1.0, 0.0, 0.0, 0.0]
[19941118, 19950105.0, 1.0, 0.0, 1.0, 0.0]
[19941118, 19950115.0, 1.0, 1.0, 0.0, 1.0]
[19941118, 19950105.0, 1.0, 1.0, 0.0, 0.0]
[19941118, 19950115.0, 1.0, 1.0, 1.0, 0.0]
[19941117, 19950120.0, 1.0, 1.0, 1.0, 1.0]
[19941117, 19950114.0, 0.0, 1.0, 1.0, 1.0]
[19941117, 19950104.0, 0.0, 0.0, 1.0, 1.0]
[19941117, 19941220.0, 0.0, 0.0, 0.0, 1.0]
[19941117, 19941114.0, 0.0, 0.0, 0.0, 0.0]
[19941117, 19941219.0, 0.0, 0.0, 1.0, 0.0]
[19941117, 19950105.0, 0.0, 1.0, 0.0, 1.0]
[19941117, 19941220.0, 0.0, 1.0, 0.0, 0.0]
[19941117, 19950104.0, 0.0, 1.0, 1.0, 0.0]
[19941117, 19950114.0, 1.0, 0.0, 1.0, 1.0]
[19941117, 19950105.0, 1.0, 0.0, 0.0, 1.0]
[19941117, 19941220.0, 1.0, 0.0, 0.0, 0.0]
[19941117, 19950104.0, 1.0, 0.0, 1.0, 0.0]
[19941117, 19950114.0, 1.0, 1.0, 0.0, 1.0]
[19941117, 19950104.0, 1.0, 1.0, 0.0, 0.0]
[19941117, 19950114.0, 1.0, 1.0, 1.0, 0.0]
[19941119, 19950123.0, 1.0, 1.0, 1.0, 1.0]
[19941119, 19950116.0, 0.0, 1.0, 1.0, 1.0]
[19941119, 19950106.0, 0.0, 0.0, 1.0, 1.0]
[19941119, 19941222.0, 0.0, 0.0, 0.0, 1.0]
[19941119, 19941116.0, 0.0, 0.0, 0.0, 0.0]
[19941119, 19941221.0, 0.0, 0.0, 1.0, 0.0]
[19941119, 19950107.0, 0.0, 1.0, 0.0, 1.0]
[19941119, 19941222.0, 0.0, 1.0, 0.0, 0.0]
[19941119, 19950106.0, 0.0, 1.0, 1.0, 0.0]
[19941119, 19950116.0, 1.0, 0.0, 1.0, 1.0]
[19941119, 19950107.0, 1.0, 0.0, 0.0, 1.0]
[19941119, 19941222.0, 1.0, 0.0, 0.0, 0.0]
[19941119, 19950106.0, 1.0, 0.0, 1.0, 0.0]
[19941119, 19950116.0, 1.0, 1.0, 0.0, 1.0]
[19941119, 19950107.0, 1.0, 1.0, 0.0, 0.0]
[19941119, 19950116.0, 1.0, 1.0, 1.0, 0.0]
[19941120, 19950124.0, 1.0, 1.0, 1.0, 1.0]
[19941120, 19950117.0, 0.0, 1.0, 1.0, 1.0]
[19941120, 19950108.0, 0.0, 0.0, 1.0, 1.0]
[19941120, 19941223.0, 0.0, 0.0, 0.0, 1.0]
[19941120, 19941117.0, 0.0, 0.0, 0.0, 0.0]
[19941120, 19941223.0, 0.0, 0.0, 1.0, 0.0]
[19941120, 19950108.0, 0.0, 1.0, 0.0, 1.0]
[19941120, 19941223.0, 0.0, 1.0, 0.0, 0.0]
[19941120, 19950108.0, 0.0, 1.0, 1.0, 0.0]
[19941120, 19950117.0, 1.0, 0.0, 1.0, 1.0]
[19941120, 19950108.0, 1.0, 0.0, 0.0, 1.0]
[19941120, 19941223.0, 1.0, 0.0, 0.0, 0.0]
[19941120, 19950108.0, 1.0, 0.0, 1.0, 0.0]
[19941120, 19950117.0, 1.0, 1.0, 0.0, 1.0]
[19941120, 19950108.0, 1.0, 1.0, 0.0, 0.0]
[19941120, 19950117.0, 1.0, 1.0, 1.0, 0.0]
[19941123, 19950111.0, 0.0, 1.0, 0.0, 1.0]
[19941123, 19941226.0, 0.0, 1.0, 0.0, 0.0]
[19941123, 19950111.0, 0.0, 1.0, 1.0, 0.0]
[19941121, 19950125.0, 1.0, 1.0, 1.0, 1.0]
[19941121, 19950118.0, 0.0, 1.0, 1.0, 1.0]
[19941121, 19941224.0, 0.0, 0.0, 0.0, 1.0]
[19941121, 19941118.0, 0.0, 0.0, 0.0, 0.0]
[19941121, 19941224.0, 0.0, 0.0, 1.0, 0.0]
[19941121, 19950109.0, 0.0, 1.0, 0.0, 1.0]
[19941121, 19941224.0, 0.0, 1.0, 0.0, 0.0]
[19941121, 19950109.0, 0.0, 1.0, 1.0, 0.0]
[19941121, 19950118.0, 1.0, 0.0, 1.0, 1.0]
[19941121, 19950109.0, 1.0, 0.0, 0.0, 1.0]
[19941121, 19941224.0, 1.0, 0.0, 0.0, 0.0]
[19941121, 19950109.0, 1.0, 0.0, 1.0, 0.0]
[19941121, 19950118.0, 1.0, 1.0, 0.0, 1.0]
[19941121, 19950109.0, 1.0, 1.0, 0.0, 0.0]
[19941121, 19950118.0, 1.0, 1.0, 1.0, 0.0]
[19941123, 19950120.0, 1.0, 0.0, 1.0, 1.0]
[19941123, 19941226.0, 1.0, 0.0, 0.0, 0.0]
[19941123, 19950120.0, 1.0, 1.0, 0.0, 1.0]
[19941123, 19950111.0, 1.0, 1.0, 0.0, 0.0]
[19941123, 19950120.0, 1.0, 1.0, 1.0, 0.0]
[19941122, 19950119.0, 0.0, 1.0, 1.0, 1.0]
[19941122, 19950109.0, 0.0, 0.0, 1.0, 1.0]
[19941122, 19941225.0, 0.0, 0.0, 0.0, 1.0]
[19941122, 19941119.0, 0.0, 0.0, 0.0, 0.0]
[19941122, 19941225.0, 0.0, 0.0, 1.0, 0.0]
[19941122, 19950110.0, 0.0, 1.0, 0.0, 1.0]
[19941122, 19941225.0, 0.0, 1.0, 0.0, 0.0]
[19941122, 19950110.0, 0.0, 1.0, 1.0, 0.0]
[19941122, 19950119.0, 1.0, 0.0, 1.0, 1.0]
[19941122, 19950110.0, 1.0, 0.0, 0.0, 1.0]
[19941122, 19941225.0, 1.0, 0.0, 0.0, 0.0]
[19941122, 19950110.0, 1.0, 0.0, 1.0, 0.0]
[19941122, 19950119.0, 1.0, 1.0, 0.0, 1.0]
[19941122, 19950110.0, 1.0, 1.0, 0.0, 0.0]
[19941122, 19950119.0, 1.0, 1.0, 1.0, 0.0]
[19941124, 19950127.0, 1.0, 1.0, 1.0, 1.0]
[19941124, 19950121.0, 0.0, 1.0, 1.0, 1.0]
[19941124, 19950111.0, 0.0, 0.0, 1.0, 1.0]
[19941124, 19941121.0, 0.0, 0.0, 0.0, 0.0]
[19941124, 19941226.0, 0.0, 0.0, 1.0, 0.0]
[19941124, 19950112.0, 0.0, 1.0, 0.0, 1.0]
[19941124, 19941227.0, 0.0, 1.0, 0.0, 0.0]
[19941124, 19950112.0, 0.0, 1.0, 1.0, 0.0]
[19941124, 19950121.0, 1.0, 0.0, 1.0, 1.0]
[19941124, 19950111.0, 1.0, 0.0, 0.0, 1.0]
[19941124, 19950111.0, 1.0, 0.0, 1.0, 0.0]
[19941124, 19950121.0, 1.0, 1.0, 0.0, 1.0]
[19941124, 19950112.0, 1.0, 1.0, 0.0, 0.0]
[19941124, 19950121.0, 1.0, 1.0, 1.0, 0.0]
[19941128, 19941230.0, 0.0, 0.0, 1.0, 0.0]
[19941125, 19950128.0, 1.0, 1.0, 1.0, 1.0]
[19941125, 19950122.0, 0.0, 1.0, 1.0, 1.0]
[19941125, 19950112.0, 0.0, 0.0, 1.0, 1.0]
[19941125, 19941227.0, 0.0, 0.0, 0.0, 1.0]
[19941125, 19941122.0, 0.0, 0.0, 0.0, 0.0]
[19941125, 19941227.0, 0.0, 0.0, 1.0, 0.0]
[19941125, 19950113.0, 0.0, 1.0, 0.0, 1.0]
[19941125, 19941228.0, 0.0, 1.0, 0.0, 0.0]
[19941125, 19950113.0, 0.0, 1.0, 1.0, 0.0]
[19941125, 19950112.0, 1.0, 0.0, 0.0, 1.0]
[19941125, 19941228.0, 1.0, 0.0, 0.0, 0.0]
[19941125, 19950112.0, 1.0, 0.0, 1.0, 0.0]
[19941125, 19950122.0, 1.0, 1.0, 0.0, 1.0]
[19941125, 19950113.0, 1.0, 1.0, 0.0, 0.0]
[19941125, 19950122.0, 1.0, 1.0, 1.0, 0.0]
[19941128, 19950116.0, 0.0, 1.0, 0.0, 1.0]
[19941128, 19941231.0, 0.0, 1.0, 0.0, 0.0]
[19941128, 19950115.0, 0.0, 1.0, 1.0, 0.0]
[19941126, 19950129.0, 1.0, 1.0, 1.0, 1.0]
[19941126, 19950123.0, 0.0, 1.0, 1.0, 1.0]
[19941126, 19950113.0, 0.0, 0.0, 1.0, 1.0]
[19941126, 19941228.0, 0.0, 0.0, 0.0, 1.0]
[19941126, 19941123.0, 0.0, 0.0, 0.0, 0.0]
[19941126, 19941228.0, 0.0, 0.0, 1.0, 0.0]
[19941126, 19950114.0, 0.0, 1.0, 0.0, 1.0]
[19941126, 19941229.0, 0.0, 1.0, 0.0, 0.0]
[19941126, 19950114.0, 0.0, 1.0, 1.0, 0.0]
[19941126, 19950123.0, 1.0, 0.0, 1.0, 1.0]
[19941126, 19950114.0, 1.0, 0.0, 0.0, 1.0]
[19941126, 19941229.0, 1.0, 0.0, 0.0, 0.0]
[19941126, 19950113.0, 1.0, 0.0, 1.0, 0.0]
[19941126, 19950123.0, 1.0, 1.0, 0.0, 1.0]
[19941126, 19950114.0, 1.0, 1.0, 0.0, 0.0]
[19941126, 19950123.0, 1.0, 1.0, 1.0, 0.0]
[19941128, 19950116.0, 1.0, 0.0, 0.0, 1.0]
[19941128, 19941231.0, 1.0, 0.0, 0.0, 0.0]
[19941128, 19950115.0, 1.0, 0.0, 1.0, 0.0]
[19941128, 19950125.0, 1.0, 1.0, 0.0, 1.0]
[19941128, 19950116.0, 1.0, 1.0, 0.0, 0.0]
[19941128, 19950125.0, 1.0, 1.0, 1.0, 0.0]
[19941127, 19950130.0, 1.0, 1.0, 1.0, 1.0]
[19941127, 19950124.0, 0.0, 1.0, 1.0, 1.0]
[19941127, 19950114.0, 0.0, 0.0, 1.0, 1.0]
[19941127, 19941229.0, 0.0, 0.0, 0.0, 1.0]
[19941127, 19941124.0, 0.0, 0.0, 0.0, 0.0]
[19941127, 19941229.0, 0.0, 0.0, 1.0, 0.0]
[19941127, 19950115.0, 0.0, 1.0, 0.0, 1.0]
[19941127, 19941230.0, 0.0, 1.0, 0.0, 0.0]
[19941127, 19950124.0, 1.0, 0.0, 1.0, 1.0]
[19941127, 19950115.0, 1.0, 0.0, 0.0, 1.0]
[19941127, 19941230.0, 1.0, 0.0, 0.0, 0.0]
[19941127, 19950114.0, 1.0, 0.0, 1.0, 0.0]
[19941127, 19950124.0, 1.0, 1.0, 0.0, 1.0]
[19941127, 19950115.0, 1.0, 1.0, 0.0, 0.0]
[19941127, 19950124.0, 1.0, 1.0, 1.0, 0.0]
[19941129, 19950201.0, 1.0, 1.0, 1.0, 1.0]
[19941129, 19941231.0, 0.0, 0.0, 0.0, 1.0]
[19941129, 19941126.0, 0.0, 0.0, 0.0, 0.0]
[19941129, 19941231.0, 0.0, 0.0, 1.0, 0.0]
[19941129, 19950117.0, 0.0, 1.0, 0.0, 1.0]
[19941129, 19950101.0, 0.0, 1.0, 0.0, 0.0]
[19941129, 19950116.0, 0.0, 1.0, 1.0, 0.0]
[19941129, 19950125.0, 1.0, 0.0, 1.0, 1.0]
[19941129, 19950101.0, 1.0, 0.0, 0.0, 0.0]
[19941129, 19950116.0, 1.0, 0.0, 1.0, 0.0]
[19941129, 19950126.0, 1.0, 1.0, 0.0, 1.0]
[19941129, 19950117.0, 1.0, 1.0, 0.0, 0.0]
[19941129, 19950126.0, 1.0, 1.0, 1.0, 0.0]
[19941203, 19950103.0, 0.0, 0.0, 1.0, 0.0]
[19941130, 19950202.0, 1.0, 1.0, 1.0, 1.0]
[19941130, 19950126.0, 0.0, 1.0, 1.0, 1.0]
[19941130, 19950116.0, 0.0, 0.0, 1.0, 1.0]
[19941130, 19950101.0, 0.0, 0.0, 0.0, 1.0]
[19941130, 19941127.0, 0.0, 0.0, 0.0, 0.0]
[19941130, 19950118.0, 0.0, 1.0, 0.0, 1.0]
[19941130, 19950102.0, 0.0, 1.0, 0.0, 0.0]
[19941130, 19950117.0, 0.0, 1.0, 1.0, 0.0]
[19941130, 19950126.0, 1.0, 0.0, 1.0, 1.0]
[19941130, 19950118.0, 1.0, 0.0, 0.0, 1.0]
[19941130, 19950102.0, 1.0, 0.0, 0.0, 0.0]
[19941130, 19950117.0, 1.0, 0.0, 1.0, 0.0]
[19941130, 19950127.0, 1.0, 1.0, 0.0, 1.0]
[19941130, 19950118.0, 1.0, 1.0, 0.0, 0.0]
[19941130, 19950127.0, 1.0, 1.0, 1.0, 0.0]
[19941203, 19950121.0, 0.0, 1.0, 0.0, 1.0]
[19941203, 19950105.0, 0.0, 1.0, 0.0, 0.0]
[19941203, 19950120.0, 0.0, 1.0, 1.0, 0.0]
[19941201, 19950203.0, 1.0, 1.0, 1.0, 1.0]
[19941201, 19950127.0, 0.0, 1.0, 1.0, 1.0]
[19941201, 19950117.0, 0.0, 0.0, 1.0, 1.0]
[19941201, 19950102.0, 0.0, 0.0, 0.0, 1.0]
[19941201, 19941128.0, 0.0, 0.0, 0.0, 0.0]
[19941201, 19950101.0, 0.0, 0.0, 1.0, 0.0]
[19941201, 19950103.0, 0.0, 1.0, 0.0, 0.0]
[19941201, 19950118.0, 0.0, 1.0, 1.0, 0.0]
[19941201, 19950127.0, 1.0, 0.0, 1.0, 1.0]
[19941201, 19950103.0, 1.0, 0.0, 0.0, 0.0]
[19941201, 19950118.0, 1.0, 0.0, 1.0, 0.0]
[19941201, 19950128.0, 1.0, 1.0, 0.0, 1.0]
[19941201, 19950119.0, 1.0, 1.0, 0.0, 0.0]
[19941201, 19950128.0, 1.0, 1.0, 1.0, 0.0]
[19941203, 19950129.0, 1.0, 0.0, 1.0, 1.0]
[19941203, 19950121.0, 1.0, 0.0, 0.0, 1.0]
[19941203, 19950105.0, 1.0, 0.0, 0.0, 0.0]
[19941203, 19950120.0, 1.0, 0.0, 1.0, 0.0]
[19941203, 19950130.0, 1.0, 1.0, 0.0, 1.0]
[19941203, 19950121.0, 1.0, 1.0, 0.0, 0.0]
[19941203, 19950130.0, 1.0, 1.0, 1.0, 0.0]
[19941202, 19950204.0, 1.0, 1.0, 1.0, 1.0]
[19941202, 19950128.0, 0.0, 1.0, 1.0, 1.0]
[19941202, 19950118.0, 0.0, 0.0, 1.0, 1.0]
[19941202, 19950103.0, 0.0, 0.0, 0.0, 1.0]
[19941202, 19941129.0, 0.0, 0.0, 0.0, 0.0]
[19941202, 19950102.0, 0.0, 0.0, 1.0, 0.0]
[19941202, 19950120.0, 0.0, 1.0, 0.0, 1.0]
[19941202, 19950104.0, 0.0, 1.0, 0.0, 0.0]
[19941202, 19950119.0, 0.0, 1.0, 1.0, 0.0]
[19941202, 19950128.0, 1.0, 0.0, 1.0, 1.0]
[19941202, 19950120.0, 1.0, 0.0, 0.0, 1.0]
[19941202, 19950104.0, 1.0, 0.0, 0.0, 0.0]
[19941202, 19950119.0, 1.0, 0.0, 1.0, 0.0]
[19941202, 19950129.0, 1.0, 1.0, 0.0, 1.0]
[19941202, 19950120.0, 1.0, 1.0, 0.0, 0.0]
[19941202, 19950129.0, 1.0, 1.0, 1.0, 0.0]
[19941204, 19950206.0, 1.0, 1.0, 1.0, 1.0]
[19941204, 19950131.0, 0.0, 1.0, 1.0, 1.0]
[19941204, 19950120.0, 0.0, 0.0, 1.0, 1.0]
[19941204, 19950105.0, 0.0, 0.0, 0.0, 1.0]
[19941204, 19941201.0, 0.0, 0.0, 0.0, 0.0]
[19941204, 19950104.0, 0.0, 0.0, 1.0, 0.0]
[19941204, 19950122.0, 0.0, 1.0, 0.0, 1.0]
[19941204, 19950106.0, 0.0, 1.0, 0.0, 0.0]
[19941204, 19950121.0, 0.0, 1.0, 1.0, 0.0]
[19941204, 19950130.0, 1.0, 0.0, 1.0, 1.0]
[19941204, 19950122.0, 1.0, 0.0, 0.0, 1.0]
[19941204, 19950106.0, 1.0, 0.0, 0.0, 0.0]
[19941204, 19950121.0, 1.0, 0.0, 1.0, 0.0]
[19941204, 19950131.0, 1.0, 1.0, 0.0, 1.0]
[19941204, 19950122.0, 1.0, 1.0, 0.0, 0.0]
[19941204, 19950131.0, 1.0, 1.0, 1.0, 0.0]
[19941208, 19950108.0, 0.0, 0.0, 1.0, 0.0]
[19941205, 19950207.0, 1.0, 1.0, 1.0, 1.0]
[19941205, 19950121.0, 0.0, 0.0, 1.0, 1.0]
[19941205, 19950106.0, 0.0, 0.0, 0.0, 1.0]
[19941205, 19941202.0, 0.0, 0.0, 0.0, 0.0]
[19941205, 19950105.0, 0.0, 0.0, 1.0, 0.0]
[19941205, 19950123.0, 0.0, 1.0, 0.0, 1.0]
[19941205, 19950107.0, 0.0, 1.0, 0.0, 0.0]
[19941205, 19950122.0, 0.0, 1.0, 1.0, 0.0]
[19941205, 19950131.0, 1.0, 0.0, 1.0, 1.0]
[19941205, 19950107.0, 1.0, 0.0, 0.0, 0.0]
[19941205, 19950122.0, 1.0, 0.0, 1.0, 0.0]
[19941205, 19950201.0, 1.0, 1.0, 0.0, 1.0]
[19941205, 19950123.0, 1.0, 1.0, 0.0, 0.0]
[19941205, 19950201.0, 1.0, 1.0, 1.0, 0.0]
[19941208, 19950125.0, 0.0, 1.0, 0.0, 1.0]
[19941208, 19950110.0, 0.0, 1.0, 0.0, 0.0]
[19941208, 19950125.0, 0.0, 1.0, 1.0, 0.0]
[19941206, 19950208.0, 1.0, 1.0, 1.0, 1.0]
[19941206, 19950201.0, 0.0, 1.0, 1.0, 1.0]
[19941206, 19950122.0, 0.0, 0.0, 1.0, 1.0]
[19941206, 19950107.0, 0.0, 0.0, 0.0, 1.0]
[19941206, 19950106.0, 0.0, 0.0, 1.0, 0.0]
[19941206, 19950108.0, 0.0, 1.0, 0.0, 0.0]
[19941206, 19950123.0, 0.0, 1.0, 1.0, 0.0]
[19941206, 19950201.0, 1.0, 0.0, 1.0, 1.0]
[19941206, 19950124.0, 1.0, 0.0, 0.0, 1.0]
[19941206, 19950108.0, 1.0, 0.0, 0.0, 0.0]
[19941206, 19950123.0, 1.0, 0.0, 1.0, 0.0]
[19941206, 19950202.0, 1.0, 1.0, 0.0, 1.0]
[19941206, 19950124.0, 1.0, 1.0, 0.0, 0.0]
[19941206, 19950202.0, 1.0, 1.0, 1.0, 0.0]
[19941208, 19950203.0, 1.0, 0.0, 1.0, 1.0]
[19941208, 19950110.0, 1.0, 0.0, 0.0, 0.0]
[19941208, 19950125.0, 1.0, 0.0, 1.0, 0.0]
[19941208, 19950204.0, 1.0, 1.0, 0.0, 1.0]
[19941208, 19950126.0, 1.0, 1.0, 0.0, 0.0]
[19941208, 19950204.0, 1.0, 1.0, 1.0, 0.0]
[19941207, 19950209.0, 1.0, 1.0, 1.0, 1.0]
[19941207, 19950202.0, 0.0, 1.0, 1.0, 1.0]
[19941207, 19950123.0, 0.0, 0.0, 1.0, 1.0]
[19941207, 19950108.0, 0.0, 0.0, 0.0, 1.0]
[19941207, 19941204.0, 0.0, 0.0, 0.0, 0.0]
[19941207, 19950107.0, 0.0, 0.0, 1.0, 0.0]
[19941207, 19950124.0, 0.0, 1.0, 0.0, 1.0]
[19941207, 19950109.0, 0.0, 1.0, 0.0, 0.0]
[19941207, 19950124.0, 0.0, 1.0, 1.0, 0.0]
[19941207, 19950202.0, 1.0, 0.0, 1.0, 1.0]
[19941207, 19950125.0, 1.0, 0.0, 0.0, 1.0]
[19941207, 19950109.0, 1.0, 0.0, 0.0, 0.0]
[19941207, 19950124.0, 1.0, 0.0, 1.0, 0.0]
[19941207, 19950203.0, 1.0, 1.0, 0.0, 1.0]
[19941207, 19950125.0, 1.0, 1.0, 0.0, 0.0]
[19941207, 19950203.0, 1.0, 1.0, 1.0, 0.0]
[19941209, 19950211.0, 1.0, 1.0, 1.0, 1.0]
[19941209, 19950204.0, 0.0, 1.0, 1.0, 1.0]
[19941209, 19950125.0, 0.0, 0.0, 1.0, 1.0]
[19941209, 19950110.0, 0.0, 0.0, 0.0, 1.0]
[19941209, 19950109.0, 0.0, 0.0, 1.0, 0.0]
[19941209, 19950126.0, 0.0, 1.0, 0.0, 1.0]
[19941209, 19950111.0, 0.0, 1.0, 0.0, 0.0]
[19941209, 19950126.0, 0.0, 1.0, 1.0, 0.0]
[19941209, 19950204.0, 1.0, 0.0, 1.0, 1.0]
[19941209, 19950126.0, 1.0, 0.0, 0.0, 1.0]
[19941209, 19950111.0, 1.0, 0.0, 0.0, 0.0]
[19941209, 19950126.0, 1.0, 0.0, 1.0, 0.0]
[19941209, 19950205.0, 1.0, 1.0, 0.0, 1.0]
[19941209, 19950127.0, 1.0, 1.0, 0.0, 0.0]
[19941213, 19950113.0, 0.0, 0.0, 1.0, 0.0]
[19941210, 19950212.0, 1.0, 1.0, 1.0, 1.0]
[19941210, 19950205.0, 0.0, 1.0, 1.0, 1.0]
[19941210, 19950126.0, 0.0, 0.0, 1.0, 1.0]
[19941210, 19950111.0, 0.0, 0.0, 0.0, 1.0]
[19941210, 19941207.0, 0.0, 0.0, 0.0, 0.0]
[19941210, 19950110.0, 0.0, 0.0, 1.0, 0.0]
[19941210, 19950127.0, 0.0, 1.0, 0.0, 1.0]
[19941210, 19950112.0, 0.0, 1.0, 0.0, 0.0]
[19941210, 19950127.0, 0.0, 1.0, 1.0, 0.0]
[19941210, 19950205.0, 1.0, 0.0, 1.0, 1.0]
[19941210, 19950127.0, 1.0, 0.0, 0.0, 1.0]
